what articles exist which deal with tss (time sharing system), an operating system for ibm computers?
Found 100 hits.
30. CACM-2614.html 11.615719
31. CACM-2424.html 11.555376
32. CACM-3148.html 11.305868
33. CACM-2900.html 11.25014
34. CACM-1462.html 11.096338
35. CACM-3127.html 11.0176325
36. CACM-2632.html 10.950335
37. CACM-2358.html 10.903336
38. CACM-3038.html 10.854961
39. CACM-3133.html 10.833387
40. CACM-2111.html 10.809841
41. CACM-2454.html 10.7982
42. CACM-1461.html 10.69776
43. CACM-1846.html 10.549145
44. CACM-1723.html 10.452603
45. CACM-2581.html 10.39598
46. CACM-1728.html 10.343248
47. CACM-3111.html 10.237076
48. CACM-2988.html 10.215478
49. CACM-2840.html 9.955357
50. CACM-2867.html 9.921164
51. CACM-0828.html 9.903553
52. CACM-2317.html 9.895919
53. CACM-3182.html 9.8808
54. CACM-2622.html 9.877979
55. CACM-3040.html 9.767435
56. CACM-2515.html 9.74585
57. CACM-1247.html 9.734485
58. CACM-2890.html 9.717747
59. CACM-2151.html 9.590788
60. CACM-2046.html 9.388172
61. CACM-2482.html 9.3814335
62. CACM-2741.html 9.365689
63. CACM-2138.html 9.342029
64. CACM-3025.html 9.252064
65. CACM-3032.html 9.126291
66. CACM-2712.html 9.060026
67. CACM-2080.html 9.053097
68. CACM-2948.html 8.991118
69. CACM-1324.html 8.915073
70. CACM-2406.html 8.884869
71. CACM-3181.html 8.817912
72. CACM-0441.html 8.762499
73. CACM-1978.html 8.737191
74. CACM-1951.html 8.6695385
75. CACM-2198.html 8.663029
76. CACM-2597.html 8.635965
77. CACM-2320.html 8.601534
78. CACM-2950.html 8.601534
79. CACM-0322.html 8.587099
80. CACM-1680.html 8.5815525
81. CACM-2069.html 8.50054
82. CACM-1611.html 8.475004
83. CACM-2522.html 8.438727
84. CACM-1844.html 8.372224
85. CACM-1226.html 8.325745
86. CACM-1751.html 8.324713
87. CACM-2137.html 8.315317
88. CACM-2188.html 8.313507
89. CACM-2379.html 8.205559
90. CACM-1032.html 8.161608
91. CACM-0046.html 8.1349
92. CACM-2319.html 8.13291
93. CACM-1811.html 8.085249
94. CACM-2624.html 8.05367
95. CACM-3070.html 8.033894
96. CACM-2892.html 8.022677
97. CACM-3177.html 7.989148
98. CACM-2740.html 7.9424686
99. CACM-3023.html 7.742193
100. CACM-2629.html 7.740223
parallel languages; languages for parallel computation
Found 100 hits.
1. CACM-2785.html 19.014189
2. CACM-2700.html 14.952684
3. CACM-3073.html 14.281359
4. CACM-2266.html 13.939936
5. CACM-1795.html 13.770898
6. CACM-2895.html 13.414639
7. CACM-3075.html 13.288042
8. CACM-3059.html 12.513334
9. CACM-1262.html 12.390818
10. CACM-2685.html 12.307648
11. CACM-2851.html 12.2541065
12. CACM-1747.html 12.170805
13. CACM-2714.html 12.167693
14. CACM-1828.html 12.104574
15. CACM-2514.html 12.023657
16. CACM-2973.html 11.966356
17. CACM-2896.html 11.755407
18. CACM-1601.html 11.699177
19. CACM-1158.html 11.542666
20. CACM-1536.html 11.49887
21. CACM-1811.html 11.148037
22. CACM-0950.html 11.0918255
23. CACM-2316.html 10.881606
24. CACM-3156.html 10.641308
25. CACM-2603.html 10.529803
26. CACM-0141.html 10.509104
27. CACM-0392.html 10.509104
28. CACM-2342.html 10.455279
29. CACM-1302.html 10.302475
30. CACM-1468.html 10.09462
31. CACM-2401.html 10.09462
32. CACM-2865.html 10.09462
33. CACM-2557.html 10.048509
34. CACM-1367.html 9.912669
35. CACM-2175.html 9.841813
36. CACM-2195.html 9.841813
37. CACM-1366.html 9.778303
38. CACM-0249.html 9.725437
39. CACM-1098.html 9.616968
40. CACM-1703.html 9.603226
41. CACM-2182.html 9.551288
42. CACM-2705.html 9.452001
43. CACM-1846.html 9.372375
44. CACM-2952.html 9.215327
45. CACM-2080.html 9.169299
46. CACM-1459.html 9.113694
47. CACM-1569.html 8.75348
48. CACM-2295.html 8.718884
49. CACM-1678.html 8.716642
50. CACM-2570.html 8.71194
51. CACM-2317.html 8.6770525
52. CACM-1852.html 8.591869
53. CACM-1216.html 8.57477
54. CACM-2645.html 8.529095
55. CACM-3148.html 8.470618
56. CACM-1306.html 8.398641
57. CACM-2406.html 8.373558
58. CACM-3150.html 8.373558
59. CACM-2326.html 8.345682
60. CACM-1466.html 8.27454
61. CACM-2842.html 8.237532
62. CACM-2470.html 8.193764
63. CACM-2433.html 8.168674
64. CACM-1485.html 8.126566
65. CACM-2305.html 8.126566
66. CACM-1102.html 8.106902
67. CACM-1138.html 8.106902
68. CACM-2289.html 8.069231
69. CACM-1496.html 8.060293
70. CACM-0463.html 8.025604
71. CACM-0651.html 8.025604
72. CACM-1142.html 8.025604
73. CACM-3077.html 8.0002365
74. CACM-1467.html 7.9799232
75. CACM-1923.html 7.9799232
76. CACM-0628.html 7.945922
77. CACM-0762.html 7.945922
78. CACM-2814.html 7.945922
79. CACM-2838.html 7.921682
80. CACM-1008.html 7.837017
81. CACM-3044.html 7.837017
82. CACM-0920.html 7.716092
83. CACM-2710.html 7.709071
84. CACM-3105.html 7.709071
85. CACM-2740.html 7.689187
86. CACM-1200.html 7.609395
87. CACM-1380.html 7.609395
88. CACM-2782.html 7.570119
89. CACM-2265.html 7.536607
90. CACM-1835.html 7.529463
91. CACM-2254.html 7.516007
92. CACM-2727.html 7.3946214
93. CACM-1988.html 7.3904014
94. CACM-1309.html 7.362213
95. CACM-2941.html 7.256384
96. CACM-1471.html 7.1916375
97. CACM-2661.html 7.163558
98. CACM-1457.html 7.127141
99. CACM-2956.html 7.0024204
100. CACM-1554.html 6.9995027
setl, very high level languages
Found 100 hits.
1. CACM-2699.html 21.477165
2. CACM-2906.html 15.7283325
3. CACM-2717.html 14.1115885
4. CACM-1923.html 13.636765
5. CACM-2782.html 12.936457
6. CACM-3148.html 11.649654
7. CACM-2647.html 11.617748
8. CACM-2923.html 10.85992
9. CACM-3150.html 10.417089
10. CACM-1835.html 10.2266865
11. CACM-3171.html 10.076925
12. CACM-2527.html 9.824077
13. CACM-0724.html 9.782349
14. CACM-2267.html 9.650296
15. CACM-1872.html 9.49972
16. CACM-2316.html 9.478167
17. CACM-1043.html 9.458187
18. CACM-2716.html 9.422401
19. CACM-2956.html 9.339272
20. CACM-3077.html 8.775719
21. CACM-2198.html 8.750604
22. CACM-1903.html 8.299444
23. CACM-2091.html 8.185998
24. CACM-2246.html 7.979437
25. CACM-3080.html 7.928998
26. CACM-2317.html 7.91421
27. CACM-1627.html 7.8462267
28. CACM-2815.html 7.7432566
29. CACM-0281.html 7.7146077
30. CACM-2320.html 7.695468
31. CACM-2705.html 7.2965946
32. CACM-1860.html 7.128532
33. CACM-2081.html 7.0598707
34. CACM-1861.html 6.938772
35. CACM-0205.html 6.8415747
36. CACM-2003.html 6.837945
37. CACM-3185.html 6.7376943
38. CACM-1358.html 6.6393347
39. CACM-0265.html 6.6023693
40. CACM-2787.html 6.458821
41. CACM-2873.html 6.3123865
42. CACM-2398.html 6.1547155
43. CACM-0321.html 6.150692
44. CACM-2954.html 5.982461
45. CACM-2034.html 5.8086
46. CACM-3026.html 5.74797
47. CACM-2208.html 5.710477
48. CACM-2938.html 5.7004676
49. CACM-1179.html 5.54416
50. CACM-0731.html 5.5139694
51. CACM-1552.html 5.443862
52. CACM-2898.html 5.443862
53. CACM-3027.html 5.443862
54. CACM-3127.html 5.443862
55. CACM-2603.html 5.2649016
56. CACM-2826.html 5.209363
57. CACM-3103.html 5.152055
58. CACM-3057.html 5.1403446
59. CACM-1642.html 5.1136737
60. CACM-1641.html 5.026693
61. CACM-1472.html 5.015339
62. CACM-2593.html 4.994233
63. CACM-0074.html 4.9937544
64. CACM-0081.html 4.9937544
65. CACM-1710.html 4.993742
66. CACM-2842.html 4.993742
67. CACM-1769.html 4.9794216
68. CACM-1046.html 4.9485006
69. CACM-0198.html 4.944174
70. CACM-3101.html 4.893444
71. CACM-1366.html 4.8891516
72. CACM-0048.html 4.884531
73. CACM-1145.html 4.884531
74. CACM-0249.html 4.8627186
75. CACM-0232.html 4.847908
76. CACM-2922.html 4.838635
77. CACM-1223.html 4.835941
78. CACM-1098.html 4.808484
79. CACM-1703.html 4.801613
80. CACM-1676.html 4.7961664
81. CACM-2651.html 4.7786326
82. CACM-2542.html 4.6132107
83. CACM-0795.html 4.570763
84. CACM-1459.html 4.556847
85. CACM-1713.html 4.5151243
86. CACM-2867.html 4.501917
87. CACM-2301.html 4.409313
88. CACM-2295.html 4.359442
89. CACM-1678.html 4.358321
90. CACM-2560.html 4.335626
91. CACM-1425.html 4.3112354
92. CACM-1788.html 4.3112354
93. CACM-1852.html 4.2959347
94. CACM-3123.html 4.2791524
95. CACM-2645.html 4.2645473
96. CACM-3041.html 4.2157593
97. CACM-1073.html 4.2113156
98. CACM-1306.html 4.1993203
99. CACM-2406.html 4.186779
100. CACM-1466.html 4.13727
portable operating systems
Found 100 hits.
1. CACM-3127.html 15.076848
2. CACM-2246.html 9.480582
3. CACM-3068.html 8.877772
4. CACM-1930.html 8.123957
5. CACM-1462.html 7.834498
6. CACM-1461.html 7.676839
7. CACM-2111.html 7.3410997
8. CACM-1728.html 7.2861786
9. CACM-2867.html 7.119545
10. CACM-1247.html 6.985582
11. CACM-1750.html 6.973098
12. CACM-2317.html 6.9616528
13. CACM-2840.html 6.94774
14. CACM-2372.html 6.7918777
15. CACM-2597.html 6.7352195
16. CACM-2482.html 6.7322283
17. CACM-2319.html 6.684455
18. CACM-1680.html 6.611218
19. CACM-2379.html 6.5614986
20. CACM-2740.html 6.549267
21. CACM-2424.html 6.516015
22. CACM-2080.html 6.49661
23. CACM-3025.html 6.4375877
24. CACM-3196.html 6.409644
25. CACM-1747.html 6.384772
26. CACM-2621.html 6.190069
27. CACM-2320.html 6.1725626
28. CACM-2950.html 6.1725626
29. CACM-2151.html 6.1220465
30. CACM-2069.html 6.100088
31. CACM-2629.html 6.096163
32. CACM-1751.html 5.9739122
33. CACM-2138.html 5.937948
34. CACM-2378.html 5.910982
35. CACM-2632.html 5.910982
36. CACM-1324.html 5.724471
37. CACM-1226.html 5.627611
38. CACM-0322.html 5.620203
39. CACM-2777.html 5.5939155
40. CACM-2541.html 5.574238
41. CACM-3174.html 5.5526648
42. CACM-1951.html 5.547129
43. CACM-3141.html 5.504387
44. CACM-2358.html 5.4753594
45. CACM-1923.html 5.391391
46. CACM-1236.html 5.3876524
47. CACM-2522.html 5.3816566
48. CACM-2624.html 5.239195
49. CACM-1752.html 5.196354
50. CACM-2036.html 5.165826
51. CACM-3028.html 4.962839
52. CACM-1892.html 4.9093447
53. CACM-3026.html 4.9093447
54. CACM-2184.html 4.8524666
55. CACM-2297.html 4.8524666
56. CACM-3137.html 4.830223
57. CACM-1591.html 4.640883
58. CACM-2625.html 4.6205764
59. CACM-2374.html 4.59128
60. CACM-2868.html 4.572657
61. CACM-1472.html 4.535367
62. CACM-2920.html 4.452102
63. CACM-2796.html 4.4270577
64. CACM-1069.html 4.3839593
65. CACM-1755.html 4.3839593
66. CACM-2972.html 4.374862
67. CACM-3050.html 4.374862
68. CACM-2357.html 4.337741
69. CACM-2622.html 4.286868
70. CACM-2095.html 4.1779284
71. CACM-3006.html 4.1779284
72. CACM-1877.html 3.9979608
73. CACM-3105.html 3.9979608
74. CACM-1464.html 3.940123
75. CACM-1050.html 3.925383
76. CACM-1534.html 3.8723593
77. CACM-2283.html 3.8723593
78. CACM-2536.html 3.8723593
79. CACM-2219.html 3.844032
80. CACM-1647.html 3.8328578
81. CACM-1854.html 3.8328578
82. CACM-2345.html 3.7780085
83. CACM-1519.html 3.743592
84. CACM-2311.html 3.7157748
85. CACM-2407.html 3.7157748
86. CACM-2479.html 3.685931
87. CACM-0696.html 3.68085
88. CACM-1810.html 3.68085
89. CACM-2535.html 3.68085
90. CACM-2582.html 3.68085
91. CACM-3150.html 3.5826268
92. CACM-1959.html 3.5630102
93. CACM-1517.html 3.5404396
94. CACM-2542.html 3.5404396
95. CACM-1698.html 3.5101466
96. CACM-1912.html 3.4960124
97. CACM-1341.html 3.4143069
98. CACM-2849.html 3.410348
99. CACM-2852.html 3.4040802
100. CACM-3014.html 3.4040117
code optimization for space efficiency
Found 100 hits.
1. CACM-1947.html 13.323182
2. CACM-2897.html 10.584535
3. CACM-1795.html 10.361113
4. CACM-2559.html 10.168868
5. CACM-2495.html 10.060837
6. CACM-2748.html 10.039034
7. CACM-2491.html 10.021261
8. CACM-3080.html 9.892746
9. CACM-1886.html 9.2263565
10. CACM-2680.html 9.124889
11. CACM-2537.html 8.861887
12. CACM-3054.html 8.755108
13. CACM-1901.html 8.744379
14. CACM-2944.html 8.568053
15. CACM-2904.html 8.311149
16. CACM-2253.html 8.050699
17. CACM-2929.html 7.638604
18. CACM-2033.html 7.3816204
19. CACM-1195.html 7.374629
20. CACM-1564.html 7.3164434
21. CACM-3171.html 6.9868193
22. CACM-2464.html 6.7224874
23. CACM-1223.html 6.6407194
24. CACM-1807.html 6.5602036
25. CACM-1651.html 6.510453
26. CACM-3083.html 6.459071
27. CACM-1362.html 6.2650423
28. CACM-2835.html 6.191306
29. CACM-2423.html 6.1853733
30. CACM-2374.html 6.1806717
31. CACM-2716.html 6.16408
32. CACM-0048.html 6.13443
33. CACM-2858.html 6.0380573
34. CACM-3005.html 5.925723
35. CACM-1231.html 5.900698
36. CACM-2524.html 5.8893356
37. CACM-1655.html 5.867911
38. CACM-2701.html 5.7894096
39. CACM-2711.html 5.7290983
40. CACM-1652.html 5.615384
41. CACM-1234.html 5.5868096
42. CACM-2645.html 5.5640097
43. CACM-2078.html 5.5148125
44. CACM-2834.html 5.5015473
45. CACM-1756.html 5.4862766
46. CACM-2745.html 5.478646
47. CACM-2616.html 5.3904133
48. CACM-3053.html 5.387822
49. CACM-1542.html 5.33564
50. CACM-3129.html 5.330115
51. CACM-2892.html 5.301417
52. CACM-2344.html 5.2859473
53. CACM-2107.html 5.281137
54. CACM-2611.html 5.2086926
55. CACM-0164.html 5.183573
56. CACM-0267.html 5.183573
57. CACM-2433.html 5.1653223
58. CACM-2856.html 5.1597023
59. CACM-1992.html 5.1571617
60. CACM-2533.html 5.1571617
61. CACM-3066.html 5.1410875
62. CACM-0117.html 5.132613
63. CACM-2836.html 5.080293
64. CACM-2389.html 5.0534067
65. CACM-1369.html 5.0104666
66. CACM-1708.html 5.006089
67. CACM-2863.html 4.914692
68. CACM-1465.html 4.911893
69. CACM-1235.html 4.8949494
70. CACM-2508.html 4.8921404
71. CACM-1676.html 4.8542247
72. CACM-1066.html 4.824958
73. CACM-0195.html 4.8178616
74. CACM-0797.html 4.8178616
75. CACM-0149.html 4.8021445
76. CACM-1969.html 4.8021445
77. CACM-2964.html 4.7852955
78. CACM-0031.html 4.769058
79. CACM-0230.html 4.721233
80. CACM-1289.html 4.721233
81. CACM-2816.html 4.720334
82. CACM-1757.html 4.6943603
83. CACM-1064.html 4.674358
84. CACM-2569.html 4.6692443
85. CACM-0066.html 4.6284046
86. CACM-1187.html 4.6284046
87. CACM-1641.html 4.6096587
88. CACM-1670.html 4.602575
89. CACM-1232.html 4.583346
90. CACM-1414.html 4.583346
91. CACM-2133.html 4.578532
92. CACM-1275.html 4.539156
93. CACM-1973.html 4.51431
94. CACM-3173.html 4.51431
95. CACM-2359.html 4.374354
96. CACM-2794.html 4.374354
97. CACM-1065.html 4.370601
98. CACM-1786.html 4.3475614
99. CACM-2950.html 4.340221
100. CACM-3154.html 4.340221
find all discussions of optimal implementations of sort algorithms for database management applications
Found 100 hits.
1. CACM-2679.html 13.231693
2. CACM-3131.html 11.854542
3. CACM-3164.html 11.716635
4. CACM-2674.html 11.003536
5. CACM-3087.html 10.965142
6. CACM-2819.html 10.84198
7. CACM-2716.html 10.645631
8. CACM-3112.html 10.568242
9. CACM-2964.html 10.516114
10. CACM-3058.html 10.416487
11. CACM-3132.html 10.071637
12. CACM-2816.html 10.008484
13. CACM-2289.html 9.881398
14. CACM-1752.html 9.810576
15. CACM-2890.html 9.768783
16. CACM-1961.html 9.705562
17. CACM-3037.html 9.657862
18. CACM-3075.html 9.652166
19. CACM-1886.html 9.371427
20. CACM-3057.html 9.189629
21. CACM-3067.html 9.188972
22. CACM-2900.html 8.994915
23. CACM-2181.html 8.850326
24. CACM-2263.html 8.818677
25. CACM-3085.html 8.816393
26. CACM-1724.html 8.776336
27. CACM-2863.html 8.680668
28. CACM-3011.html 8.59156
29. CACM-2902.html 8.459921
30. CACM-2174.html 8.443136
31. CACM-2997.html 8.180555
32. CACM-2976.html 8.148806
33. CACM-3033.html 8.115877
34. CACM-2876.html 8.041331
35. CACM-2959.html 8.022147
36. CACM-2856.html 7.772419
37. CACM-2017.html 7.7325473
38. CACM-2834.html 7.6966124
39. CACM-2146.html 7.681363
40. CACM-2348.html 7.623231
41. CACM-1873.html 7.6177034
42. CACM-2142.html 7.579281
43. CACM-3156.html 7.5508614
44. CACM-2882.html 7.4779334
45. CACM-3017.html 7.4398203
46. CACM-2324.html 7.3954363
47. CACM-2817.html 7.3734
48. CACM-1462.html 7.3445187
49. CACM-2691.html 7.2619505
50. CACM-2272.html 7.2375765
51. CACM-1412.html 7.0949373
52. CACM-3006.html 7.0841413
53. CACM-3177.html 7.058878
54. CACM-3032.html 7.0476365
55. CACM-0717.html 7.0417094
56. CACM-2337.html 7.030897
57. CACM-0856.html 7.017429
58. CACM-2750.html 7.0148907
59. CACM-3151.html 6.9209213
60. CACM-2812.html 6.851018
61. CACM-2957.html 6.843602
62. CACM-2308.html 6.8337336
63. CACM-3166.html 6.7578425
64. CACM-2627.html 6.735448
65. CACM-0677.html 6.7203336
66. CACM-2106.html 6.7197247
67. CACM-0655.html 6.584179
68. CACM-2924.html 6.5794554
69. CACM-3163.html 6.5580654
70. CACM-1098.html 6.55087
71. CACM-0860.html 6.5262527
72. CACM-1197.html 6.5175495
73. CACM-0630.html 6.488718
74. CACM-2973.html 6.480195
75. CACM-2450.html 6.475541
76. CACM-2833.html 6.4698257
77. CACM-0132.html 6.4317727
78. CACM-0853.html 6.4317727
79. CACM-2563.html 6.4317727
80. CACM-1905.html 6.4197717
81. CACM-1566.html 6.371889
82. CACM-0662.html 6.3672733
83. CACM-0701.html 6.3672733
84. CACM-2397.html 6.3672733
85. CACM-2481.html 6.331274
86. CACM-0307.html 6.308085
87. CACM-1999.html 6.305643
88. CACM-0862.html 6.3040557
89. CACM-2598.html 6.3006525
90. CACM-1594.html 6.2697105
91. CACM-2944.html 6.2461433
92. CACM-1191.html 6.182824
93. CACM-0841.html 6.181312
94. CACM-2406.html 6.1772623
95. CACM-2650.html 6.096756
96. CACM-1423.html 6.081624
97. CACM-0507.html 6.0624413
98. CACM-3157.html 6.0583057
99. CACM-2715.html 6.044033
100. CACM-3103.html 6.00656
find all discussions of horizontal microcode optimization with special emphasis on optimization of loops and global optimization.
Found 100 hits.
1. CACM-2464.html 20.167461
2. CACM-3125.html 19.711864
3. CACM-2835.html 18.573917
4. CACM-2944.html 18.373947
5. CACM-1947.html 18.208994
6. CACM-2877.html 18.163868
7. CACM-2195.html 17.946335
8. CACM-1807.html 17.889587
9. CACM-1231.html 17.702093
10. CACM-2344.html 17.432865
11. CACM-2929.html 17.428602
12. CACM-3054.html 16.830576
13. CACM-2701.html 16.768318
14. CACM-2616.html 16.17124
15. CACM-3080.html 15.714475
16. CACM-2897.html 15.714364
17. CACM-2611.html 15.626077
18. CACM-3069.html 15.561351
19. CACM-2836.html 15.240878
20. CACM-2904.html 15.240878
21. CACM-2716.html 15.061562
22. CACM-1795.html 14.619976
23. CACM-1676.html 14.562673
24. CACM-2964.html 14.355886
25. CACM-1886.html 13.864045
26. CACM-2133.html 13.735597
27. CACM-2388.html 13.565565
28. CACM-2680.html 13.213664
29. CACM-2495.html 13.058517
30. CACM-2290.html 12.847418
31. CACM-2253.html 12.788411
32. CACM-2537.html 12.788411
33. CACM-2411.html 12.445055
34. CACM-2142.html 12.42383
35. CACM-1223.html 12.35767
36. CACM-2923.html 11.982309
37. CACM-0693.html 11.886642
38. CACM-3018.html 11.662424
39. CACM-2812.html 10.718673
40. CACM-2134.html 10.616359
41. CACM-2188.html 10.160806
42. CACM-2953.html 10.077864
43. CACM-2969.html 10.077864
44. CACM-1658.html 9.828596
45. CACM-1961.html 9.705562
46. CACM-0104.html 9.591361
47. CACM-1195.html 9.591361
48. CACM-1564.html 9.591361
49. CACM-2579.html 9.591361
50. CACM-2858.html 9.591361
51. CACM-2000.html 9.365309
52. CACM-2715.html 9.365309
53. CACM-1410.html 8.943731
54. CACM-2015.html 8.943731
55. CACM-2321.html 8.943731
56. CACM-2570.html 8.943731
57. CACM-2903.html 8.943731
58. CACM-3020.html 8.943731
59. CACM-1719.html 8.558473
60. CACM-1951.html 8.558473
61. CACM-3053.html 8.558473
62. CACM-2174.html 8.443136
63. CACM-2433.html 8.205035
64. CACM-2699.html 8.205035
65. CACM-2423.html 7.879631
66. CACM-1808.html 7.5979214
67. CACM-1974.html 7.5790524
68. CACM-2451.html 7.5790524
69. CACM-2851.html 7.5292687
70. CACM-2940.html 7.486991
71. CACM-3037.html 7.3533382
72. CACM-2685.html 7.327689
73. CACM-2883.html 7.3005643
74. CACM-0820.html 7.1473794
75. CACM-3002.html 7.0418153
76. CACM-1737.html 6.9399285
77. CACM-2827.html 6.706139
78. CACM-2943.html 6.6960564
79. CACM-3132.html 6.6571093
80. CACM-2880.html 6.654885
81. CACM-1197.html 6.5175495
82. CACM-3118.html 6.515683
83. CACM-1548.html 6.510178
84. CACM-0307.html 6.308085
85. CACM-1626.html 6.240331
86. CACM-1710.html 6.229846
87. CACM-1191.html 6.182824
88. CACM-2477.html 6.150528
89. CACM-0507.html 6.0624413
90. CACM-3157.html 6.0583057
91. CACM-2574.html 5.993786
92. CACM-2314.html 5.9817777
93. CACM-2722.html 5.9817777
94. CACM-0776.html 5.9466567
95. CACM-0089.html 5.8352118
96. CACM-1809.html 5.7505665
97. CACM-2227.html 5.7505665
98. CACM-1878.html 5.717125
99. CACM-3166.html 5.717125
100. CACM-1750.html 5.7153
find all descriptions of file handling in operating systems based on multiple processes and message passing.
Found 100 hits.
1. CACM-3141.html 17.324707
2. CACM-2378.html 15.308937
3. CACM-2080.html 15.226549
4. CACM-1135.html 14.706531
5. CACM-0243.html 14.34894
6. CACM-2740.html 13.915571
7. CACM-2629.html 13.813275
8. CACM-1750.html 13.15278
9. CACM-2184.html 12.751161
10. CACM-1846.html 12.2649355
11. CACM-0409.html 11.976755
12. CACM-1854.html 11.816805
13. CACM-0858.html 11.52994
14. CACM-2688.html 11.500748
15. CACM-3157.html 11.235405
16. CACM-1462.html 11.216674
17. CACM-2320.html 11.176275
18. CACM-3021.html 11.144324
19. CACM-2522.html 11.065866
20. CACM-2438.html 10.586335
21. CACM-1749.html 10.498875
22. CACM-1226.html 10.41476
23. CACM-1747.html 10.233084
24. CACM-1753.html 10.049036
25. CACM-2376.html 10.015529
26. CACM-2833.html 9.985946
27. CACM-2317.html 9.847507
28. CACM-1210.html 9.731468
29. CACM-1961.html 9.705562
30. CACM-3134.html 9.639273
31. CACM-1324.html 9.620354
32. CACM-2217.html 9.466393
33. CACM-2266.html 9.43664
34. CACM-2379.html 9.40931
35. CACM-2168.html 9.389636
36. CACM-1032.html 9.320045
37. CACM-2622.html 9.255605
38. CACM-3073.html 9.243375
39. CACM-2482.html 9.2307005
40. CACM-2138.html 9.207657
41. CACM-2342.html 9.025625
42. CACM-2160.html 9.002356
43. CACM-2524.html 8.962954
44. CACM-2424.html 8.958742
45. CACM-3039.html 8.954405
46. CACM-3127.html 8.9439745
47. CACM-2339.html 8.920635
48. CACM-1517.html 8.881396
49. CACM-3068.html 8.877772
50. CACM-3148.html 8.870843
51. CACM-2357.html 8.85651
52. CACM-2920.html 8.659521
53. CACM-3002.html 8.647783
54. CACM-2407.html 8.599242
55. CACM-2777.html 8.575963
56. CACM-1514.html 8.565894
57. CACM-2890.html 8.475756
58. CACM-2174.html 8.443136
59. CACM-2345.html 8.400536
60. CACM-2950.html 8.389864
61. CACM-1680.html 8.2940645
62. CACM-1959.html 8.289375
63. CACM-0855.html 8.260675
64. CACM-3119.html 8.216262
65. CACM-2819.html 8.197069
66. CACM-1484.html 8.160986
67. CACM-1698.html 8.156913
68. CACM-2358.html 8.127685
69. CACM-2625.html 8.062713
70. CACM-2949.html 8.038637
71. CACM-1736.html 8.028645
72. CACM-1264.html 8.014871
73. CACM-2452.html 7.998929
74. CACM-1748.html 7.997592
75. CACM-1199.html 7.9639006
76. CACM-1878.html 7.9344263
77. CACM-1844.html 7.908238
78. CACM-2582.html 7.8448853
79. CACM-0696.html 7.8412
80. CACM-2750.html 7.818701
81. CACM-2947.html 7.7669263
82. CACM-1461.html 7.676839
83. CACM-2794.html 7.630501
84. CACM-1928.html 7.607993
85. CACM-3058.html 7.577465
86. CACM-3081.html 7.5709043
87. CACM-3114.html 7.5085025
88. CACM-1003.html 7.491802
89. CACM-1922.html 7.458648
90. CACM-2002.html 7.436394
91. CACM-3049.html 7.4308105
92. CACM-2966.html 7.401042
93. CACM-3037.html 7.3533382
94. CACM-2111.html 7.3410997
95. CACM-1752.html 7.3141394
96. CACM-2542.html 7.294843
97. CACM-1728.html 7.2861786
98. CACM-1828.html 7.2519894
99. CACM-3128.html 7.2259817
100. CACM-2188.html 7.2224116
optimization of intermediate and machine code
Found 100 hits.
1. CACM-1223.html 12.766567
2. CACM-1658.html 11.424435
3. CACM-1947.html 11.223145
4. CACM-2491.html 10.611898
5. CACM-2897.html 10.584535
6. CACM-1795.html 10.361113
7. CACM-2253.html 10.2529545
8. CACM-2495.html 10.060837
9. CACM-3080.html 9.892746
10. CACM-1134.html 9.783187
11. CACM-1757.html 9.708132
12. CACM-2748.html 9.494592
13. CACM-1676.html 9.04586
14. CACM-3054.html 8.755108
15. CACM-2904.html 8.311149
16. CACM-3005.html 7.750465
17. CACM-2929.html 7.638604
18. CACM-1564.html 7.3164434
19. CACM-1886.html 6.736906
20. CACM-2464.html 6.7224874
21. CACM-1523.html 6.721774
22. CACM-1807.html 6.5602036
23. CACM-3171.html 6.4824924
24. CACM-1154.html 6.401602
25. CACM-1362.html 6.2650423
26. CACM-2835.html 6.191306
27. CACM-2423.html 6.1853733
28. CACM-0048.html 6.13443
29. CACM-2138.html 6.0492334
30. CACM-2858.html 6.0380573
31. CACM-0123.html 6.03763
32. CACM-1231.html 5.900698
33. CACM-1389.html 5.876326
34. CACM-1655.html 5.867911
35. CACM-2701.html 5.7894096
36. CACM-2944.html 5.6303544
37. CACM-1402.html 5.617413
38. CACM-1652.html 5.615384
39. CACM-2834.html 5.5015473
40. CACM-1756.html 5.4862766
41. CACM-2616.html 5.3904133
42. CACM-3053.html 5.387822
43. CACM-3115.html 5.3465853
44. CACM-2117.html 5.323764
45. CACM-2344.html 5.2859473
46. CACM-2107.html 5.281137
47. CACM-2611.html 5.2086926
48. CACM-2433.html 5.1653223
49. CACM-1992.html 5.1571617
50. CACM-2533.html 5.1571617
51. CACM-3066.html 5.1410875
52. CACM-2836.html 5.080293
53. CACM-2527.html 5.0700088
54. CACM-0252.html 5.0006204
55. CACM-1542.html 4.9504995
56. CACM-1665.html 4.9466906
57. CACM-1066.html 4.824958
58. CACM-0195.html 4.8178616
59. CACM-0797.html 4.8178616
60. CACM-2964.html 4.7852955
61. CACM-1726.html 4.7724886
62. CACM-0031.html 4.769058
63. CACM-1783.html 4.7403736
64. CACM-0230.html 4.721233
65. CACM-1289.html 4.721233
66. CACM-1064.html 4.674358
67. CACM-2246.html 4.670266
68. CACM-0066.html 4.6284046
69. CACM-1187.html 4.6284046
70. CACM-1387.html 4.6201506
71. CACM-1392.html 4.6201506
72. CACM-1670.html 4.602575
