what articles exist which deal with tss (time sharing system), an operating system for ibm computers?
Found 100 hits.
33. CACM-2969.html 13.740477
34. CACM-2969.html 13.740477
35. CACM-3128.html 13.479208
36. CACM-3128.html 13.479208
37. CACM-1750.html 13.336039
38. CACM-1750.html 13.336039
39. CACM-1745.html 13.309277
40. CACM-1745.html 13.309277
41. CACM-1747.html 12.495146
42. CACM-1747.html 12.495146
43. CACM-2870.html 12.462873
44. CACM-2870.html 12.462873
45. CACM-3076.html 12.39157
46. CACM-3076.html 12.39157
47. CACM-3141.html 12.336571
48. CACM-3141.html 12.336571
49. CACM-3011.html 12.068842
50. CACM-3011.html 12.068842
51. CACM-3043.html 12.047349
52. CACM-3043.html 12.047349
53. CACM-2197.html 11.974803
54. CACM-2197.html 11.974803
55. CACM-1808.html 11.787673
56. CACM-1808.html 11.787673
57. CACM-1261.html 11.663473
58. CACM-1261.html 11.663473
59. CACM-2614.html 11.628407
60. CACM-2614.html 11.628407
61. CACM-2424.html 11.564016
62. CACM-2424.html 11.564016
63. CACM-3148.html 11.321066
64. CACM-3148.html 11.321066
65. CACM-2900.html 11.265618
66. CACM-2900.html 11.265618
67. CACM-1462.html 11.100477
68. CACM-1462.html 11.100477
69. CACM-3127.html 11.024937
70. CACM-3127.html 11.024937
71. CACM-2632.html 10.959567
72. CACM-2632.html 10.959567
73. CACM-2358.html 10.913378
74. CACM-2358.html 10.913378
75. CACM-3038.html 10.870451
76. CACM-3038.html 10.870451
77. CACM-3133.html 10.845158
78. CACM-3133.html 10.845158
79. CACM-2454.html 10.816702
80. CACM-2454.html 10.816702
81. CACM-2111.html 10.813673
82. CACM-2111.html 10.813673
83. CACM-1461.html 10.701834
84. CACM-1461.html 10.701834
85. CACM-1846.html 10.556077
86. CACM-1846.html 10.556077
87. CACM-1723.html 10.46426
88. CACM-1723.html 10.46426
89. CACM-2581.html 10.414231
90. CACM-2581.html 10.414231
91. CACM-1728.html 10.347094
92. CACM-1728.html 10.347094
93. CACM-3111.html 10.252493
94. CACM-3111.html 10.252493
95. CACM-2988.html 10.220903
96. CACM-2988.html 10.220903
97. CACM-2840.html 9.959014
98. CACM-2840.html 9.959014
99. CACM-2867.html 9.924943
100. CACM-2867.html 9.924943
parallel languages; languages for parallel computation
Found 100 hits.
1. CACM-2785.html 19.027668
2. CACM-2785.html 19.027668
3. CACM-2700.html 14.964848
4. CACM-2700.html 14.964848
5. CACM-3073.html 14.291628
6. CACM-3073.html 14.291628
7. CACM-2266.html 13.951218
8. CACM-2266.html 13.951218
9. CACM-1795.html 13.781648
10. CACM-1795.html 13.781648
11. CACM-2895.html 13.425367
12. CACM-2895.html 13.425367
13. CACM-3075.html 13.298817
14. CACM-3075.html 13.298817
15. CACM-3059.html 12.523502
16. CACM-3059.html 12.523502
17. CACM-1262.html 12.401605
18. CACM-1262.html 12.401605
19. CACM-2685.html 12.318362
20. CACM-2685.html 12.318362
21. CACM-2851.html 12.264236
22. CACM-2851.html 12.264236
23. CACM-1747.html 12.179902
24. CACM-1747.html 12.179902
25. CACM-2714.html 12.178286
26. CACM-2714.html 12.178286
27. CACM-1828.html 12.115111
28. CACM-1828.html 12.115111
29. CACM-2514.html 12.031847
30. CACM-2514.html 12.031847
31. CACM-2973.html 11.976773
32. CACM-2973.html 11.976773
33. CACM-2896.html 11.765641
34. CACM-2896.html 11.765641
35. CACM-1601.html 11.709362
36. CACM-1601.html 11.709362
37. CACM-1158.html 11.552715
38. CACM-1158.html 11.552715
39. CACM-1536.html 11.507589
40. CACM-1536.html 11.507589
41. CACM-1811.html 11.157742
42. CACM-1811.html 11.157742
43. CACM-0950.html 11.101481
44. CACM-0950.html 11.101481
45. CACM-2316.html 10.886319
46. CACM-2316.html 10.886319
47. CACM-3156.html 10.650571
48. CACM-3156.html 10.650571
49. CACM-2603.html 10.534364
50. CACM-2603.html 10.534364
51. CACM-0141.html 10.518252
52. CACM-0392.html 10.518252
53. CACM-0141.html 10.518252
54. CACM-0392.html 10.518252
55. CACM-2342.html 10.464382
56. CACM-2342.html 10.464382
57. CACM-1302.html 10.311443
58. CACM-1302.html 10.311443
59. CACM-1468.html 10.103408
60. CACM-2401.html 10.103408
61. CACM-2865.html 10.103408
62. CACM-1468.html 10.103408
63. CACM-2401.html 10.103408
64. CACM-2865.html 10.103408
65. CACM-2557.html 10.057256
66. CACM-2557.html 10.057256
67. CACM-1367.html 9.921299
68. CACM-1367.html 9.921299
69. CACM-2175.html 9.850381
70. CACM-2195.html 9.850381
71. CACM-2175.html 9.850381
72. CACM-2195.html 9.850381
73. CACM-1366.html 9.782538
74. CACM-1366.html 9.782538
75. CACM-0249.html 9.72965
76. CACM-0249.html 9.72965
77. CACM-1098.html 9.621134
78. CACM-1098.html 9.621134
79. CACM-1703.html 9.607385
80. CACM-1703.html 9.607385
81. CACM-2182.html 9.559602
82. CACM-2182.html 9.559602
83. CACM-2705.html 9.456095
84. CACM-2705.html 9.456095
85. CACM-1846.html 9.380533
86. CACM-1846.html 9.380533
87. CACM-2952.html 9.22335
88. CACM-2952.html 9.22335
89. CACM-2080.html 9.177281
90. CACM-2080.html 9.177281
91. CACM-1459.html 9.1176405
92. CACM-1459.html 9.1176405
93. CACM-1569.html 8.761101
94. CACM-1569.html 8.761101
95. CACM-2295.html 8.722661
96. CACM-2295.html 8.722661
97. CACM-1678.html 8.720417
98. CACM-1678.html 8.720417
99. CACM-2570.html 8.719523
100. CACM-2570.html 8.719523
setl, very high level languages
Found 100 hits.
1. CACM-2699.html 21.617584
2. CACM-2699.html 21.617584
3. CACM-2906.html 15.7388
4. CACM-2906.html 15.7388
5. CACM-2717.html 14.120577
6. CACM-2717.html 14.120577
7. CACM-1923.html 13.645219
8. CACM-1923.html 13.645219
9. CACM-2782.html 12.944477
10. CACM-2782.html 12.944477
11. CACM-3148.html 11.656584
12. CACM-3148.html 11.656584
13. CACM-2647.html 11.62495
14. CACM-2647.html 11.62495
15. CACM-2923.html 10.867449
16. CACM-2923.html 10.867449
17. CACM-3150.html 10.423176
18. CACM-3150.html 10.423176
19. CACM-1835.html 10.232822
20. CACM-1835.html 10.232822
21. CACM-3171.html 10.083172
22. CACM-3171.html 10.083172
23. CACM-2527.html 9.830926
24. CACM-2527.html 9.830926
25. CACM-0724.html 9.7887745
26. CACM-0724.html 9.7887745
27. CACM-2267.html 9.656279
28. CACM-2267.html 9.656279
29. CACM-1872.html 9.506649
30. CACM-1872.html 9.506649
31. CACM-2316.html 9.483107
32. CACM-2316.html 9.483107
33. CACM-1043.html 9.464781
34. CACM-1043.html 9.464781
35. CACM-2716.html 9.428994
36. CACM-2716.html 9.428994
37. CACM-2956.html 9.344858
38. CACM-2956.html 9.344858
39. CACM-3077.html 8.780912
40. CACM-3077.html 8.780912
41. CACM-2198.html 8.756028
42. CACM-2198.html 8.756028
43. CACM-1903.html 8.305499
44. CACM-1903.html 8.305499
45. CACM-2091.html 8.191733
46. CACM-2091.html 8.191733
47. CACM-2246.html 7.984885
48. CACM-2246.html 7.984885
49. CACM-3080.html 7.9343834
50. CACM-3080.html 7.9343834
51. CACM-2317.html 7.918618
52. CACM-2317.html 7.918618
53. CACM-1627.html 7.851472
54. CACM-1627.html 7.851472
55. CACM-2815.html 7.7485814
56. CACM-2815.html 7.7485814
57. CACM-0281.html 7.720236
58. CACM-0281.html 7.720236
59. CACM-2320.html 7.700238
60. CACM-2320.html 7.700238
61. CACM-2705.html 7.300573
62. CACM-2705.html 7.300573
63. CACM-1860.html 7.133502
64. CACM-1860.html 7.133502
65. CACM-2081.html 7.064247
66. CACM-2081.html 7.064247
67. CACM-1861.html 6.9426737
68. CACM-1861.html 6.9426737
69. CACM-0205.html 6.8455687
70. CACM-0205.html 6.8455687
71. CACM-2003.html 6.841999
72. CACM-2003.html 6.841999
73. CACM-3185.html 6.741627
74. CACM-3185.html 6.741627
75. CACM-1358.html 6.643964
76. CACM-1358.html 6.643964
77. CACM-0265.html 6.6059656
78. CACM-0265.html 6.6059656
79. CACM-2787.html 6.463252
80. CACM-2787.html 6.463252
81. CACM-2873.html 6.315908
82. CACM-2873.html 6.315908
83. CACM-2398.html 6.158188
84. CACM-2398.html 6.158188
85. CACM-0321.html 6.1542826
86. CACM-0321.html 6.1542826
87. CACM-2954.html 5.9866314
88. CACM-2954.html 5.9866314
89. CACM-2034.html 5.811764
90. CACM-2034.html 5.811764
91. CACM-3026.html 5.751657
92. CACM-3026.html 5.751657
93. CACM-2208.html 5.7141304
94. CACM-2208.html 5.7141304
95. CACM-2938.html 5.704442
96. CACM-2938.html 5.704442
97. CACM-1179.html 5.5482044
98. CACM-1179.html 5.5482044
99. CACM-0731.html 5.516973
100. CACM-0731.html 5.516973
portable operating systems
Found 100 hits.
1. CACM-3127.html 15.157722
2. CACM-3127.html 15.157722
3. CACM-2246.html 9.562858
4. CACM-2246.html 9.562858
5. CACM-3068.html 8.881715
6. CACM-3068.html 8.881715
7. CACM-1930.html 8.194459
8. CACM-1930.html 8.194459
9. CACM-1462.html 7.83788
10. CACM-1462.html 7.83788
11. CACM-1461.html 7.6802135
12. CACM-1461.html 7.6802135
13. CACM-2111.html 7.3441277
14. CACM-2111.html 7.3441277
15. CACM-1728.html 7.289315
16. CACM-1728.html 7.289315
17. CACM-2867.html 7.122675
18. CACM-2867.html 7.122675
19. CACM-1247.html 6.988652
20. CACM-1247.html 6.988652
21. CACM-1750.html 6.976163
22. CACM-1750.html 6.976163
23. CACM-2317.html 6.9646454
24. CACM-2317.html 6.9646454
25. CACM-2840.html 6.9507
26. CACM-2840.html 6.9507
27. CACM-2372.html 6.794654
28. CACM-2372.html 6.794654
29. CACM-2597.html 6.7384367
30. CACM-2597.html 6.7384367
31. CACM-2482.html 6.7351875
32. CACM-2482.html 6.7351875
33. CACM-2319.html 6.687798
34. CACM-2319.html 6.687798
35. CACM-1680.html 6.6143403
36. CACM-1680.html 6.6143403
37. CACM-2379.html 6.564704
38. CACM-2379.html 6.564704
39. CACM-2740.html 6.552551
40. CACM-2740.html 6.552551
41. CACM-2424.html 6.519044
42. CACM-2424.html 6.519044
43. CACM-2080.html 6.4994655
44. CACM-2080.html 6.4994655
45. CACM-3196.html 6.465269
46. CACM-3196.html 6.465269
47. CACM-3025.html 6.440321
48. CACM-3025.html 6.440321
49. CACM-1747.html 6.387291
50. CACM-1747.html 6.387291
51. CACM-2621.html 6.1925344
52. CACM-2621.html 6.1925344
53. CACM-2320.html 6.175276
54. CACM-2950.html 6.175276
55. CACM-2320.html 6.175276
56. CACM-2950.html 6.175276
57. CACM-2151.html 6.1243744
58. CACM-2151.html 6.1243744
59. CACM-2069.html 6.1027694
60. CACM-2069.html 6.1027694
61. CACM-2629.html 6.0991006
62. CACM-2629.html 6.0991006
63. CACM-1751.html 5.976538
64. CACM-1751.html 5.976538
65. CACM-2138.html 5.940192
66. CACM-2138.html 5.940192
67. CACM-2378.html 5.9138384
68. CACM-2632.html 5.9138384
69. CACM-2378.html 5.9138384
70. CACM-2632.html 5.9138384
71. CACM-1324.html 5.7266655
72. CACM-1324.html 5.7266655
73. CACM-1226.html 5.6299186
74. CACM-1226.html 5.6299186
75. CACM-0322.html 5.6224146
76. CACM-0322.html 5.6224146
77. CACM-2777.html 5.596538
78. CACM-2777.html 5.596538
79. CACM-2541.html 5.576943
80. CACM-2541.html 5.576943
81. CACM-3174.html 5.555105
82. CACM-3174.html 5.555105
83. CACM-1951.html 5.5492454
84. CACM-1951.html 5.5492454
85. CACM-3141.html 5.5066404
86. CACM-3141.html 5.5066404
87. CACM-2358.html 5.4776683
88. CACM-2358.html 5.4776683
89. CACM-1923.html 5.3937597
90. CACM-1923.html 5.3937597
91. CACM-1236.html 5.3901834
92. CACM-1236.html 5.3901834
93. CACM-2522.html 5.3837004
94. CACM-2522.html 5.3837004
95. CACM-2624.html 5.2412395
96. CACM-2624.html 5.2412395
97. CACM-1752.html 5.1987996
98. CACM-1752.html 5.1987996
99. CACM-2036.html 5.1679316
100. CACM-2036.html 5.1679316
code optimization for space efficiency
Found 100 hits.
1. CACM-1947.html 13.333942
2. CACM-1947.html 13.333942
3. CACM-2897.html 10.592512
4. CACM-2897.html 10.592512
5. CACM-1795.html 10.369035
6. CACM-1795.html 10.369035
7. CACM-2559.html 10.176208
8. CACM-2559.html 10.176208
9. CACM-2495.html 10.068432
10. CACM-2495.html 10.068432
11. CACM-2748.html 10.045597
12. CACM-2748.html 10.045597
13. CACM-2491.html 10.027807
14. CACM-2491.html 10.027807
15. CACM-3080.html 9.900459
16. CACM-3080.html 9.900459
17. CACM-1886.html 9.233487
18. CACM-1886.html 9.233487
19. CACM-2680.html 9.132011
20. CACM-2680.html 9.132011
21. CACM-2537.html 8.8688
22. CACM-2537.html 8.8688
23. CACM-3054.html 8.761934
24. CACM-3054.html 8.761934
25. CACM-1901.html 8.75082
26. CACM-1901.html 8.75082
27. CACM-2944.html 8.574973
28. CACM-2944.html 8.574973
29. CACM-2904.html 8.317802
30. CACM-2904.html 8.317802
31. CACM-2253.html 8.056976
32. CACM-2253.html 8.056976
33. CACM-2929.html 7.6448307
34. CACM-2929.html 7.6448307
35. CACM-2033.html 7.38717
36. CACM-2033.html 7.38717
37. CACM-1195.html 7.3803015
38. CACM-1195.html 7.3803015
39. CACM-1564.html 7.3219757
40. CACM-1564.html 7.3219757
41. CACM-3171.html 6.9914083
42. CACM-3171.html 6.9914083
43. CACM-2464.html 6.7285366
44. CACM-2464.html 6.7285366
45. CACM-1223.html 6.645728
46. CACM-1223.html 6.645728
47. CACM-1807.html 6.565486
48. CACM-1807.html 6.565486
49. CACM-1651.html 6.5151687
50. CACM-1651.html 6.5151687
51. CACM-3083.html 6.46397
52. CACM-3083.html 6.46397
53. CACM-1362.html 6.26908
54. CACM-1362.html 6.26908
55. CACM-2835.html 6.1968775
56. CACM-2835.html 6.1968775
57. CACM-2423.html 6.19003
58. CACM-2423.html 6.19003
59. CACM-2374.html 6.1854277
60. CACM-2374.html 6.1854277
61. CACM-2716.html 6.1691017
62. CACM-2716.html 6.1691017
63. CACM-0048.html 6.138384
64. CACM-0048.html 6.138384
65. CACM-2858.html 6.0427656
66. CACM-2858.html 6.0427656
67. CACM-3005.html 5.9296
68. CACM-3005.html 5.9296
69. CACM-1231.html 5.9060082
70. CACM-1231.html 5.9060082
71. CACM-2524.html 5.8938675
72. CACM-2524.html 5.8938675
73. CACM-1655.html 5.8716927
74. CACM-1655.html 5.8716927
75. CACM-2701.html 5.7937627
76. CACM-2701.html 5.7937627
77. CACM-2711.html 5.732932
78. CACM-2711.html 5.732932
79. CACM-1652.html 5.6190033
80. CACM-1652.html 5.6190033
81. CACM-1234.html 5.591047
82. CACM-1234.html 5.591047
83. CACM-2645.html 5.5688014
84. CACM-2645.html 5.5688014
85. CACM-2078.html 5.518502
86. CACM-2078.html 5.518502
87. CACM-2834.html 5.505093
88. CACM-2834.html 5.505093
89. CACM-1756.html 5.489813
90. CACM-1756.html 5.489813
91. CACM-2745.html 5.4823117
92. CACM-2745.html 5.4823117
93. CACM-2616.html 5.395264
94. CACM-2616.html 5.395264
95. CACM-3053.html 5.392023
96. CACM-3053.html 5.392023
97. CACM-1542.html 5.3391447
98. CACM-1542.html 5.3391447
99. CACM-3129.html 5.333681
100. CACM-3129.html 5.333681
find all discussions of optimal implementations of sort algorithms for database management applications
Found 100 hits.
1. CACM-2679.html 13.244768
2. CACM-2679.html 13.244768
3. CACM-3131.html 11.871879
4. CACM-3131.html 11.871879
5. CACM-3164.html 11.734543
6. CACM-3164.html 11.734543
7. CACM-3087.html 11.039727
8. CACM-3087.html 11.039727
9. CACM-2674.html 11.01889
10. CACM-2674.html 11.01889
11. CACM-2819.html 10.851593
12. CACM-2819.html 10.851593
13. CACM-2716.html 10.661984
14. CACM-2716.html 10.661984
15. CACM-3112.html 10.58591
16. CACM-3112.html 10.58591
17. CACM-2964.html 10.5306635
18. CACM-2964.html 10.5306635
19. CACM-3058.html 10.428341
20. CACM-3058.html 10.428341
21. CACM-3132.html 10.080941
22. CACM-3132.html 10.080941
23. CACM-2816.html 10.023884
24. CACM-2816.html 10.023884
25. CACM-2289.html 9.898298
26. CACM-2289.html 9.898298
27. CACM-1752.html 9.815891
28. CACM-1752.html 9.815891
29. CACM-2890.html 9.777695
30. CACM-2890.html 9.777695
31. CACM-1961.html 9.716676
32. CACM-1961.html 9.716676
33. CACM-3037.html 9.666086
34. CACM-3037.html 9.666086
35. CACM-3075.html 9.66398
36. CACM-3075.html 9.66398
37. CACM-1886.html 9.376681
38. CACM-1886.html 9.376681
39. CACM-3067.html 9.199362
40. CACM-3067.html 9.199362
41. CACM-3057.html 9.198341
42. CACM-3057.html 9.198341
43. CACM-2900.html 9.001883
44. CACM-2900.html 9.001883
45. CACM-2181.html 8.915842
46. CACM-2181.html 8.915842
47. CACM-3085.html 8.825964
48. CACM-3085.html 8.825964
49. CACM-2263.html 8.824186
50. CACM-2263.html 8.824186
51. CACM-1724.html 8.790799
52. CACM-1724.html 8.790799
53. CACM-2863.html 8.68585
54. CACM-2863.html 8.68585
55. CACM-3011.html 8.597423
56. CACM-3011.html 8.597423
57. CACM-2902.html 8.464491
58. CACM-2902.html 8.464491
59. CACM-2174.html 8.451305
60. CACM-2174.html 8.451305
61. CACM-2997.html 8.185518
62. CACM-2997.html 8.185518
63. CACM-2976.html 8.163739
64. CACM-2976.html 8.163739
65. CACM-3033.html 8.124449
66. CACM-3033.html 8.124449
67. CACM-2876.html 8.056067
68. CACM-2876.html 8.056067
69. CACM-2959.html 8.033676
70. CACM-2959.html 8.033676
71. CACM-2856.html 7.777915
72. CACM-2856.html 7.777915
73. CACM-2017.html 7.7428226
74. CACM-2017.html 7.7428226
75. CACM-2834.html 7.7004805
76. CACM-2834.html 7.7004805
77. CACM-2146.html 7.6885777
78. CACM-2146.html 7.6885777
79. CACM-2348.html 7.635794
80. CACM-2348.html 7.635794
81. CACM-1873.html 7.621402
82. CACM-1873.html 7.621402
83. CACM-2142.html 7.585634
84. CACM-2142.html 7.585634
85. CACM-3156.html 7.5598946
86. CACM-3156.html 7.5598946
87. CACM-2882.html 7.4916377
88. CACM-2882.html 7.4916377
89. CACM-3017.html 7.4496894
90. CACM-3017.html 7.4496894
91. CACM-2324.html 7.3995886
92. CACM-2324.html 7.3995886
93. CACM-2817.html 7.386913
94. CACM-2817.html 7.386913
95. CACM-1462.html 7.348342
96. CACM-1462.html 7.348342
97. CACM-2691.html 7.2664866
98. CACM-2691.html 7.2664866
99. CACM-2272.html 7.241081
100. CACM-2272.html 7.241081
find all discussions of horizontal microcode optimization with special emphasis on optimization of loops and global optimization.
Found 100 hits.
1. CACM-2464.html 20.18561
2. CACM-2464.html 20.18561
3. CACM-3125.html 19.741716
4. CACM-3125.html 19.741716
5. CACM-2835.html 18.590631
6. CACM-2835.html 18.590631
7. CACM-2944.html 18.402838
8. CACM-2944.html 18.402838
9. CACM-1947.html 18.232735
10. CACM-1947.html 18.232735
11. CACM-2877.html 18.186214
12. CACM-2877.html 18.186214
13. CACM-2195.html 17.971985
14. CACM-2195.html 17.971985
15. CACM-1807.html 17.914478
16. CACM-1807.html 17.914478
17. CACM-1231.html 17.718023
18. CACM-1231.html 17.718023
19. CACM-2344.html 17.447792
20. CACM-2344.html 17.447792
21. CACM-2929.html 17.443264
22. CACM-2929.html 17.443264
23. CACM-3054.html 16.845125
24. CACM-3054.html 16.845125
25. CACM-2701.html 16.799232
26. CACM-2701.html 16.799232
27. CACM-2616.html 16.185791
28. CACM-2616.html 16.185791
29. CACM-3080.html 15.728618
30. CACM-3080.html 15.728618
31. CACM-2897.html 15.728069
32. CACM-2897.html 15.728069
33. CACM-2611.html 15.640139
34. CACM-2611.html 15.640139
35. CACM-3069.html 15.580387
36. CACM-3069.html 15.580387
37. CACM-2836.html 15.254594
38. CACM-2904.html 15.254594
39. CACM-2836.html 15.254594
40. CACM-2904.html 15.254594
41. CACM-2716.html 15.080925
42. CACM-2716.html 15.080925
43. CACM-1795.html 14.633133
44. CACM-1795.html 14.633133
45. CACM-1676.html 14.575779
46. CACM-1676.html 14.575779
47. CACM-2964.html 14.368805
48. CACM-2964.html 14.368805
49. CACM-1886.html 13.880938
50. CACM-1886.html 13.880938
51. CACM-2133.html 13.747957
52. CACM-2133.html 13.747957
53. CACM-2388.html 13.584953
54. CACM-2388.html 13.584953
55. CACM-2680.html 13.225555
56. CACM-2680.html 13.225555
57. CACM-2495.html 13.070269
58. CACM-2495.html 13.070269
59. CACM-2290.html 12.858979
60. CACM-2290.html 12.858979
61. CACM-2253.html 12.79992
62. CACM-2537.html 12.79992
63. CACM-2253.html 12.79992
64. CACM-2537.html 12.79992
65. CACM-2411.html 12.456255
66. CACM-2411.html 12.456255
67. CACM-2142.html 12.43599
68. CACM-2142.html 12.43599
69. CACM-1223.html 12.374865
70. CACM-1223.html 12.374865
71. CACM-2923.html 12.001536
72. CACM-2923.html 12.001536
73. CACM-0693.html 11.89734
74. CACM-0693.html 11.89734
75. CACM-3018.html 11.672919
76. CACM-3018.html 11.672919
77. CACM-2812.html 10.728319
78. CACM-2812.html 10.728319
79. CACM-2134.html 10.625913
80. CACM-2134.html 10.625913
81. CACM-2188.html 10.171765
82. CACM-2188.html 10.171765
83. CACM-2953.html 10.086932
84. CACM-2969.html 10.086932
85. CACM-2953.html 10.086932
86. CACM-2969.html 10.086932
87. CACM-1658.html 9.837441
88. CACM-1658.html 9.837441
89. CACM-1961.html 9.716676
90. CACM-1961.html 9.716676
91. CACM-0104.html 9.599993
92. CACM-1195.html 9.599993
93. CACM-1564.html 9.599993
94. CACM-2579.html 9.599993
95. CACM-2858.html 9.599993
96. CACM-0104.html 9.599993
97. CACM-1195.html 9.599993
98. CACM-1564.html 9.599993
99. CACM-2579.html 9.599993
100. CACM-2858.html 9.599993
find all descriptions of file handling in operating systems based on multiple processes and message passing.
Found 100 hits.
1. CACM-3141.html 17.34804
2. CACM-3141.html 17.34804
3. CACM-2378.html 15.3178625
4. CACM-2378.html 15.3178625
5. CACM-2080.html 15.244112
6. CACM-2080.html 15.244112
7. CACM-1135.html 14.719807
8. CACM-1135.html 14.719807
9. CACM-0243.html 14.370119
10. CACM-0243.html 14.370119
11. CACM-2740.html 13.923958
12. CACM-2740.html 13.923958
13. CACM-2629.html 13.821182
14. CACM-2629.html 13.821182
15. CACM-1750.html 13.160469
16. CACM-1750.html 13.160469
17. CACM-2184.html 12.757455
18. CACM-2184.html 12.757455
19. CACM-1846.html 12.276552
20. CACM-1846.html 12.276552
21. CACM-0409.html 11.995404
22. CACM-0409.html 11.995404
23. CACM-1854.html 11.825838
24. CACM-1854.html 11.825838
25. CACM-0858.html 11.537314
26. CACM-0858.html 11.537314
27. CACM-2688.html 11.5083885
28. CACM-2688.html 11.5083885
29. CACM-3157.html 11.245553
30. CACM-3157.html 11.245553
31. CACM-1462.html 11.221465
32. CACM-1462.html 11.221465
33. CACM-2320.html 11.182924
34. CACM-2320.html 11.182924
35. CACM-3021.html 11.180126
36. CACM-3021.html 11.180126
37. CACM-2522.html 11.071251
38. CACM-2522.html 11.071251
39. CACM-2438.html 10.611561
40. CACM-2438.html 10.611561
41. CACM-1749.html 10.505644
42. CACM-1749.html 10.505644
43. CACM-1226.html 10.41975
44. CACM-1226.html 10.41975
45. CACM-1747.html 10.2380085
46. CACM-1747.html 10.2380085
47. CACM-1753.html 10.055726
48. CACM-1753.html 10.055726
49. CACM-2376.html 10.031248
50. CACM-2376.html 10.031248
51. CACM-2833.html 9.992205
52. CACM-2833.html 9.992205
53. CACM-2317.html 9.851704
54. CACM-2317.html 9.851704
55. CACM-1210.html 9.741562
56. CACM-1210.html 9.741562
57. CACM-1961.html 9.716676
58. CACM-1961.html 9.716676
59. CACM-3134.html 9.64328
60. CACM-3134.html 9.64328
61. CACM-1324.html 9.624178
62. CACM-1324.html 9.624178
63. CACM-2217.html 9.490585
64. CACM-2217.html 9.490585
65. CACM-2266.html 9.442242
66. CACM-2266.html 9.442242
67. CACM-2379.html 9.414756
68. CACM-2379.html 9.414756
69. CACM-2168.html 9.394878
70. CACM-2168.html 9.394878
71. CACM-1032.html 9.324231
72. CACM-1032.html 9.324231
73. CACM-2622.html 9.259712
74. CACM-2622.html 9.259712
75. CACM-3073.html 9.251231
76. CACM-3073.html 9.251231
77. CACM-2482.html 9.234705
78. CACM-2482.html 9.234705
79. CACM-2138.html 9.211264
80. CACM-2138.html 9.211264
81. CACM-2342.html 9.0316925
82. CACM-2342.html 9.0316925
83. CACM-2160.html 9.006887
84. CACM-2160.html 9.006887
85. CACM-2524.html 8.971551
86. CACM-2524.html 8.971551
87. CACM-2424.html 8.963994
88. CACM-2424.html 8.963994
89. CACM-3039.html 8.960092
90. CACM-3039.html 8.960092
91. CACM-3127.html 8.949152
92. CACM-3127.html 8.949152
93. CACM-2339.html 8.936393
94. CACM-2339.html 8.936393
95. CACM-1517.html 8.887814
96. CACM-1517.html 8.887814
97. CACM-3148.html 8.88411
98. CACM-3148.html 8.88411
99. CACM-3068.html 8.881715
100. CACM-3068.html 8.881715
optimization of intermediate and machine code
Found 100 hits.
1. CACM-1223.html 12.783832
2. CACM-1223.html 12.783832
3. CACM-1658.html 11.441964
4. CACM-1658.html 11.441964
5. CACM-1947.html 11.231094
6. CACM-1947.html 11.231094
7. CACM-2491.html 10.61795
8. CACM-2491.html 10.61795
9. CACM-2897.html 10.592512
10. CACM-2897.html 10.592512
11. CACM-1795.html 10.369035
12. CACM-1795.html 10.369035
13. CACM-2253.html 10.260235
14. CACM-2253.html 10.260235
15. CACM-2495.html 10.068432
16. CACM-2495.html 10.068432
17. CACM-3080.html 9.900459
18. CACM-3080.html 9.900459
19. CACM-1134.html 9.802758
20. CACM-1134.html 9.802758
21. CACM-1757.html 9.71344
22. CACM-1757.html 9.71344
23. CACM-2748.html 9.500095
24. CACM-2748.html 9.500095
25. CACM-1676.html 9.052137
26. CACM-1676.html 9.052137
27. CACM-3054.html 8.761934
28. CACM-3054.html 8.761934
29. CACM-2904.html 8.317802
30. CACM-2904.html 8.317802
31. CACM-3005.html 7.754667
32. CACM-3005.html 7.754667
33. CACM-2929.html 7.6448307
34. CACM-2929.html 7.6448307
35. CACM-1564.html 7.3219757
36. CACM-1564.html 7.3219757
37. CACM-1886.html 6.741893
38. CACM-1886.html 6.741893
39. CACM-2464.html 6.7285366
40. CACM-2464.html 6.7285366
41. CACM-1523.html 6.725628
42. CACM-1523.html 6.725628
43. CACM-1807.html 6.565486
44. CACM-1807.html 6.565486
45. CACM-3171.html 6.4861
46. CACM-3171.html 6.4861
47. CACM-1154.html 6.4144087
48. CACM-1154.html 6.4144087
49. CACM-1362.html 6.26908
50. CACM-1362.html 6.26908
51. CACM-2835.html 6.1968775
52. CACM-2835.html 6.1968775
53. CACM-2423.html 6.19003
54. CACM-2423.html 6.19003
55. CACM-0048.html 6.138384
56. CACM-0048.html 6.138384
57. CACM-2138.html 6.0524883
58. CACM-2138.html 6.0524883
59. CACM-2858.html 6.0427656
60. CACM-2858.html 6.0427656
61. CACM-0123.html 6.040991
62. CACM-0123.html 6.040991
63. CACM-1231.html 5.9060082
64. CACM-1231.html 5.9060082
65. CACM-1389.html 5.8795967
66. CACM-1389.html 5.8795967
67. CACM-1655.html 5.8716927
68. CACM-1655.html 5.8716927
69. CACM-2701.html 5.7937627
70. CACM-2701.html 5.7937627
71. CACM-2944.html 5.6347446
72. CACM-2944.html 5.6347446
73. CACM-1402.html 5.6335235
74. CACM-1402.html 5.6335235
75. CACM-1652.html 5.6190033
76. CACM-1652.html 5.6190033
77. CACM-2834.html 5.505093
78. CACM-2834.html 5.505093
79. CACM-1756.html 5.489813
80. CACM-1756.html 5.489813
